epoch,loss,acc
1047,0.3147,0.8200
1048,0.3230,0.8200
1049,0.3153,0.8200
1050,0.3128,0.8100
1051,0.3122,0.8300
1052,0.3100,0.8200
1053,0.3108,0.8400
1054,0.3123,0.8200
1055,0.3116,0.8200
1056,0.3080,0.8200
1057,0.3066,0.8200
1058,0.3091,0.8200
1059,0.3058,0.8200
1060,0.3066,0.8400
1061,0.3084,0.8400
1062,0.3047,0.8200
1063,0.3033,0.8200
1064,0.3037,0.8200
1065,0.3071,0.8200
1066,0.3059,0.8200
1067,0.3029,0.8500
1068,0.3025,0.8300
1069,0.2990,0.8400
1070,0.2994,0.8200
1071,0.3032,0.8200
1072,0.3018,0.8200
1073,0.2989,0.8200
1074,0.2984,0.8200
1075,0.2970,0.8200
1076,0.2957,0.8300
1077,0.2956,0.8200
1078,0.2982,0.8200
1079,0.2956,0.8400
1080,0.3071,0.8300
1081,0.3096,0.8500
1082,0.2981,0.8200
1083,0.2905,0.8300
1084,0.2933,0.8300
1085,0.2905,0.8300
1086,0.2888,0.8400
1087,0.2888,0.8400
1088,0.3024,0.8600
1089,0.2903,0.8500
1090,0.2835,0.8400
1091,0.3053,0.8200
1092,0.3060,0.8200
1093,0.2862,0.8300
1094,0.2949,0.8600
1095,0.2931,0.8600
1096,0.2864,0.8500
1097,0.2866,0.8700
1098,0.2826,0.8600
1099,0.2800,0.8400
1100,0.2822,0.8300
1101,0.2788,0.8400
1102,0.2793,0.8600
1103,0.2796,0.8400
1104,0.2779,0.8600
1105,0.2771,0.8300
1106,0.2853,0.8300
1107,0.2856,0.8300
1108,0.2812,0.8300
1109,0.2775,0.8400
1110,0.2751,0.8500
1111,0.2744,0.8600
1112,0.2746,0.8400
1113,0.2814,0.8300
1114,0.2749,0.8300
1115,0.2723,0.8500
1116,0.2800,0.9100
1117,0.2715,0.8600
1118,0.2700,0.8600
1119,0.2683,0.8400
1120,0.2671,0.8400
1121,0.2674,0.8500
1122,0.2673,0.8400
1123,0.2673,0.8700
1124,0.2652,0.8700
1125,0.2654,0.8400
1126,0.2639,0.8600
1127,0.2637,0.8700
1128,0.2779,0.9100
1129,0.2619,0.8600
1130,0.2743,0.8300
1131,0.2813,0.8300
1132,0.2747,0.8300
1133,0.2634,0.8400
1134,0.2604,0.8900
1135,0.2667,0.9000
1136,0.2619,0.9000
1137,0.2601,0.8800
1138,0.2579,0.8600
1139,0.2618,0.8400
1140,0.2673,0.8300
1141,0.2606,0.8400
1142,0.2552,0.8900
1143,0.2689,0.9400
1144,0.2682,0.9200
1145,0.2559,0.8800
1146,0.2549,0.8700
1147,0.2580,0.9200
1148,0.2680,0.9300
1149,0.2586,0.9000
1150,0.2553,0.9000
1151,0.2577,0.9200
1152,0.2526,0.9000
1153,0.2508,0.8800
1154,0.2509,0.8700
1155,0.2544,0.9200
1156,0.2506,0.8900
1157,0.2562,0.8600
1158,0.2532,0.8500
1159,0.2517,0.8700
1160,0.2494,0.9100
1161,0.2528,0.9300
1162,0.2503,0.9200
1163,0.2469,0.9000
1164,0.2454,0.9100
1165,0.2454,0.9000
1166,0.2594,0.9200
1167,0.2507,0.8800
1168,0.2433,0.9100
1169,0.2436,0.9000
1170,0.2433,0.9200
1171,0.2425,0.9100
1172,0.2435,0.8900
1173,0.2435,0.8600
1174,0.2483,0.8700
1175,0.2431,0.8700
1176,0.2431,0.8800
1177,0.2391,0.8900
1178,0.2387,0.8800
1179,0.2394,0.8800
1180,0.2390,0.8800
1181,0.2369,0.8900
1182,0.2402,0.9100
1183,0.2363,0.9100
1184,0.2370,0.8900
1185,0.2394,0.8700
1186,0.2385,0.8700
1187,0.2348,0.8900
1188,0.2395,0.9300
1189,0.2336,0.9000
1190,0.2333,0.8900
1191,0.2335,0.8700
1192,0.2342,0.8700
1193,0.2342,0.8800
1194,0.2320,0.8800
1195,0.2321,0.9000
1196,0.2316,0.9100
1197,0.2336,0.9400
1198,0.2344,0.9200
1199,0.2318,0.9300
1200,0.2310,0.9100
1201,0.2286,0.9100
1202,0.2337,0.8700
1203,0.2296,0.8700
1204,0.2297,0.9400
1205,0.2408,0.9600
1206,0.2273,0.9200
1207,0.2340,0.8700
1208,0.2295,0.8700
1209,0.2260,0.9000
1210,0.2290,0.9200
1211,0.2271,0.9100
1212,0.2259,0.9000
1213,0.2242,0.9100
1214,0.2239,0.9100
1215,0.2246,0.9300
1216,0.2240,0.9200
1217,0.2270,0.9300
1218,0.2393,0.9600
1219,0.2186,0.9100
1220,0.2456,0.8400
1221,0.2448,0.8500
1222,0.2343,0.8700
1223,0.2258,0.8800
1224,0.2214,0.8800
1225,0.2215,0.8800
1226,0.2226,0.8800
1227,0.2209,0.8900
1228,0.2190,0.9200
1229,0.2199,0.9200
1230,0.2219,0.9300
1231,0.2191,0.9000
1232,0.2274,0.8700
1233,0.2193,0.9100
1234,0.2237,0.9500
1235,0.2199,0.9600
1236,0.2150,0.9200
1237,0.2184,0.9100
1238,0.2241,0.8700
1239,0.2221,0.8600
1240,0.2131,0.9100
1241,0.2168,0.9400
1242,0.2150,0.9300
1243,0.2130,0.9200
1244,0.2200,0.8900
1245,0.2132,0.8900
1246,0.2120,0.8900
1247,0.2124,0.9300
1248,0.2127,0.9100
1249,0.2134,0.8900
1250,0.2122,0.9200
1251,0.2111,0.9400
1252,0.2111,0.9000
1253,0.2164,0.8800
1254,0.2137,0.9100
1255,0.2156,0.9600
1256,0.2127,0.9500
1257,0.2090,0.9600
1258,0.2105,0.9400
1259,0.2124,0.9200
1260,0.2122,0.9000
1261,0.2113,0.8900
1262,0.2072,0.9500
1263,0.2130,0.9600
1264,0.2113,0.9600
1265,0.2101,0.9200
1266,0.2068,0.9200
1267,0.2274,0.9500
1268,0.2098,0.9200
1269,0.2251,0.8700
1270,0.2249,0.8700
1271,0.2074,0.9100
1272,0.2206,0.9700
1273,0.2103,0.9700
1274,0.2045,0.9100
1275,0.2183,0.8700
1276,0.1998,0.9400
1277,0.2083,0.9700
1278,0.2066,0.9600
1279,0.2002,0.9200
1280,0.2183,0.8800
1281,0.2098,0.8800
1282,0.1999,0.9300
1283,0.1991,0.9300
1284,0.2004,0.9000
1285,0.2005,0.8900
1286,0.2021,0.8800
1287,0.2024,0.8800
1288,0.2017,0.8800
1289,0.1986,0.9000
1290,0.1980,0.9500
1291,0.2011,0.9600
1292,0.2021,0.9700
1293,0.1971,0.9700
1294,0.1963,0.9400
1295,0.1958,0.9600
1296,0.2001,0.9600
1297,0.1950,0.9400
1298,0.1945,0.9600
1299,0.1952,0.9400
1300,0.2077,0.9700
1301,0.2038,0.9500
1302,0.1945,0.9200
1303,0.1935,0.9100
1304,0.1993,0.9600
1305,0.2135,0.9700
1306,0.1923,0.9500
1307,0.2148,0.8700
1308,0.2058,0.8800
1309,0.1937,0.9100
1310,0.1967,0.9600
1311,0.2002,0.9600
1312,0.1965,0.9600
1313,0.1909,0.9600
1314,0.1897,0.9500
1315,0.1902,0.9100
1316,0.1942,0.9000
1317,0.1995,0.9500
1318,0.1959,0.9600
1319,0.1890,0.9400
1320,0.1908,0.9200
1321,0.1900,0.9400
1322,0.1880,0.9600
1323,0.1938,0.9700
1324,0.1922,0.9600
1325,0.1945,0.9500
1326,0.1898,0.9400
1327,0.1883,0.9400
1328,0.1877,0.9600
1329,0.1871,0.9600
1330,0.1863,0.9400
1331,0.1851,0.9500
1332,0.1862,0.9600
1333,0.1858,0.9600
1334,0.1873,0.9400
1335,0.1973,0.8900
1336,0.1898,0.9100
1337,0.1855,0.9500
1338,0.1861,0.9500
1339,0.1871,0.9600
1340,0.1854,0.9400
1341,0.1872,0.9600
1342,0.2073,0.9600
1343,0.1916,0.9800
1344,0.1870,0.9700
1345,0.1816,0.9300
1346,0.1888,0.9100
1347,0.1877,0.9100
1348,0.1806,0.9400
1349,0.1810,0.9600
1350,0.1845,0.9700
1351,0.1793,0.9600
1352,0.1787,0.9500
1353,0.1825,0.9300
1354,0.1834,0.9500
1355,0.1784,0.9500
1356,0.1826,0.9600
1357,0.1775,0.9500
1358,0.1850,0.9600
1359,0.1828,0.9600
1360,0.1795,0.9300
1361,0.1976,0.8800
1362,0.1843,0.9100
1363,0.1786,0.9500
1364,0.1762,0.9500
1365,0.1770,0.9700
1366,0.1872,0.9700
1367,0.1835,0.9600
1368,0.1791,0.9700
1369,0.1754,0.9300
1370,0.1787,0.9100
1371,0.1789,0.9200
1372,0.1771,0.9500
1373,0.1748,0.9500
1374,0.1753,0.9600
1375,0.1743,0.9600
1376,0.1876,0.9700
1377,0.1856,0.9700
1378,0.1742,0.9700
1379,0.1772,0.9000
1380,0.1802,0.8900
1381,0.1757,0.9600
1382,0.1821,0.9700
1383,0.1712,0.9600
1384,0.1746,0.9400
1385,0.1834,0.9100
1386,0.1753,0.9500
1387,0.1728,0.9400
1388,0.1706,0.9600
1389,0.1696,0.9600
1390,0.1697,0.9500
1391,0.1703,0.9600
1392,0.1699,0.9600
1393,0.1692,0.9500
1394,0.1703,0.9600
1395,0.1757,0.9400
1396,0.1755,0.9400
1397,0.1710,0.9500
1398,0.1775,0.9700
1399,0.1684,0.9600
1400,0.1701,0.9400
1401,0.1732,0.9400
1402,0.1692,0.9600
1403,0.1748,0.9300
1404,0.1728,0.9200
1405,0.1701,0.9300
1406,0.1672,0.9500
1407,0.1702,0.9600
1408,0.1677,0.9400
1409,0.1668,0.9400
1410,0.1686,0.9200
1411,0.1692,0.9200
1412,0.1664,0.9300
1413,0.1726,0.9600
1414,0.1671,0.9600
1415,0.1744,0.9100
1416,0.1694,0.9300
1417,0.1647,0.9500
1418,0.1674,0.9600
1419,0.1647,0.9500
1420,0.1651,0.9600
1421,0.1712,0.9600
1422,0.1696,0.9500
1423,0.1655,0.9600
1424,0.1637,0.9500
1425,0.1656,0.9400
1426,0.1645,0.9400
1427,0.1626,0.9600
1428,0.1613,0.9700
1429,0.1653,0.9600
1430,0.1610,0.9700
1431,0.1632,0.9600
1432,0.1620,0.9600
1433,0.1612,0.9700
1434,0.1618,0.9700
1435,0.1615,0.9600
1436,0.1668,0.9500
1437,0.1637,0.9400
1438,0.1599,0.9600
1439,0.1616,0.9500
1440,0.1630,0.9700
1441,0.1623,0.9700
1442,0.1587,0.9600
1443,0.1619,0.9600
1444,0.1606,0.9600
1445,0.1584,0.9500
1446,0.1681,0.9600
1447,0.1619,0.9700
1448,0.1586,0.9300
1449,0.1617,0.9200
1450,0.1589,0.9400
1451,0.1581,0.9500
1452,0.1600,0.9700
1453,0.1575,0.9700
1454,0.1580,0.9700
1455,0.1569,0.9500
1456,0.1581,0.9600
1457,0.1566,0.9600
1458,0.1571,0.9600
1459,0.1573,0.9600
1460,0.1590,0.9600
1461,0.1581,0.9500
1462,0.1581,0.9600
1463,0.1555,0.9600
1464,0.1574,0.9600
1465,0.1551,0.9600
1466,0.1653,0.9400
1467,0.1538,0.9700
1468,0.1574,0.9700
1469,0.1659,0.9800
1470,0.1588,0.9600
1471,0.1550,0.9700
1472,0.1594,0.9500
1473,0.1570,0.9600
1474,0.1558,0.9600
1475,0.1592,0.9700
1476,0.1639,0.9700
1477,0.1657,0.9400
1478,0.1555,0.9600
1479,0.1544,0.9500
1480,0.1534,0.9500
1481,0.1529,0.9600
1482,0.1530,0.9600
1483,0.1572,0.9500
1484,0.1612,0.9400
1485,0.1587,0.9400
1486,0.1512,0.9700
1487,0.1560,0.9700
1488,0.1548,0.9700
1489,0.1509,0.9600
1490,0.1847,0.9000
1491,0.1675,0.9200
1492,0.1576,0.9300
1493,0.1503,0.9500
1494,0.1549,0.9500
1495,0.1537,0.9600
1496,0.1652,0.9700
1497,0.1627,0.9800
1498,0.1485,0.9800
1499,0.1526,0.9600
1500,0.1596,0.9400
1501,0.1503,0.9700
1502,0.1558,0.9700
1503,0.1541,0.9600
1504,0.1533,0.9500
1505,0.1529,0.9400
1506,0.1483,0.9600
1507,0.1483,0.9700
1508,0.1483,0.9600
1509,0.1471,0.9600
1510,0.1498,0.9400
1511,0.1524,0.9400
1512,0.1503,0.9400
1513,0.1476,0.9600
1514,0.1623,0.9700
1515,0.1500,0.9700
1516,0.1461,0.9600
1517,0.1480,0.9700
1518,0.1514,0.9600
1519,0.1586,0.9400
1520,0.1630,0.9400
1521,0.1539,0.9400
1522,0.1457,0.9700
1523,0.1730,0.9500
1524,0.1609,0.9500
1525,0.1439,0.9700
1526,0.1494,0.9600
1527,0.1485,0.9600
1528,0.1496,0.9600
1529,0.1475,0.9600
1530,0.1435,0.9700
1531,0.1450,0.9700
1532,0.1441,0.9700
1533,0.1471,0.9600
1534,0.1474,0.9700
1535,0.1437,0.9600
1536,0.1433,0.9600
1537,0.1458,0.9500
1538,0.1494,0.9700
1539,0.1463,0.9700
1540,0.1482,0.9800
1541,0.1465,0.9700
1542,0.1435,0.9600
1543,0.1436,0.9700
1544,0.1477,0.9700
1545,0.1516,0.9800
1546,0.1446,0.9600
1547,0.1423,0.9500
1548,0.1424,0.9600
1549,0.1417,0.9600
1550,0.1418,0.9700
1551,0.1414,0.9700
1552,0.1418,0.9600
1553,0.1428,0.9500
1554,0.1448,0.9400
1555,0.1419,0.9700
1556,0.1432,0.9700
1557,0.1407,0.9500
1558,0.1408,0.9600
1559,0.1418,0.9600
1560,0.1461,0.9600
1561,0.1509,0.9700
1562,0.1383,0.9700
1563,0.1409,0.9700
1564,0.1406,0.9700
1565,0.1418,0.9600
1566,0.1416,0.9600
1567,0.1450,0.9600
1568,0.1386,0.9700
1569,0.1479,0.9600
1570,0.1439,0.9700
1571,0.1401,0.9700
1572,0.1484,0.9500
1573,0.1497,0.9500
1574,0.1483,0.9700
1575,0.1441,0.9600
1576,0.1395,0.9600
1577,0.1397,0.9600
1578,0.1407,0.9600
1579,0.1382,0.9600
1580,0.1411,0.9700
1581,0.1383,0.9700
1582,0.1368,0.9700
1583,0.1360,0.9600
1584,0.1374,0.9600
1585,0.1406,0.9600
1586,0.1444,0.9600
1587,0.1401,0.9700
1588,0.1391,0.9600
1589,0.1391,0.9700
1590,0.1354,0.9600
1591,0.1365,0.9700
1592,0.1363,0.9600
1593,0.1416,0.9600
1594,0.1437,0.9600
1595,0.1384,0.9600
1596,0.1376,0.9700
1597,0.1520,0.9500
1598,0.1412,0.9800
1599,0.1358,0.9700
1600,0.1522,0.9400
1601,0.1429,0.9600
1602,0.1365,0.9700
1603,0.1357,0.9600
1604,0.1362,0.9700
1605,0.1357,0.9700
1606,0.1368,0.9700
1607,0.1382,0.9600
1608,0.1370,0.9700
1609,0.1342,0.9600
1610,0.1367,0.9600
1611,0.1462,0.9400
1612,0.1367,0.9600
1613,0.1364,0.9700
1614,0.1332,0.9600
1615,0.1404,0.9600
1616,0.1395,0.9600
1617,0.1342,0.9700
1618,0.1351,0.9700
1619,0.1394,0.9600
1620,0.1369,0.9600
1621,0.1336,0.9700
1622,0.1359,0.9700
1623,0.1332,0.9700
1624,0.1336,0.9700
1625,0.1393,0.9600
1626,0.1365,0.9600
1627,0.1327,0.9600
1628,0.1313,0.9600
1629,0.1318,0.9600
1630,0.1319,0.9600
1631,0.1421,0.9600
1632,0.1407,0.9700
1633,0.1371,0.9700
1634,0.1312,0.9600
1635,0.1305,0.9700
1636,0.1323,0.9700
1637,0.1333,0.9700
1638,0.1343,0.9800
1639,0.1343,0.9800
1640,0.1396,0.9700
1641,0.1341,0.9700
1642,0.1341,0.9600
1643,0.1302,0.9800
1644,0.1405,0.9700
1645,0.1322,0.9600
1646,0.1338,0.9500
1647,0.1463,0.9600
1648,0.1432,0.9800
1649,0.1288,0.9700
1650,0.1296,0.9700
1651,0.1317,0.9700
1652,0.1293,0.9700
1653,0.1299,0.9600
1654,0.1286,0.9700
1655,0.1280,0.9700
1656,0.1292,0.9700
1657,0.1287,0.9700
1658,0.1297,0.9600
1659,0.1318,0.9800
1660,0.1276,0.9700
1661,0.1276,0.9600
1662,0.1274,0.9700
1663,0.1290,0.9700
1664,0.1327,0.9800
1665,0.1275,0.9800
1666,0.1305,0.9700
1667,0.1320,0.9600
1668,0.1288,0.9700
1669,0.1352,0.9700
1670,0.1522,0.9500
1671,0.1251,0.9700
1672,0.1383,0.9400
1673,0.1383,0.9300
1674,0.1310,0.9500
1675,0.1296,0.9500
1676,0.1395,0.9600
1677,0.1360,0.9600
1678,0.1289,0.9600
1679,0.1319,0.9500
1680,0.1314,0.9500
1681,0.1257,0.9600
1682,0.1246,0.9600
1683,0.1255,0.9700
1684,0.1274,0.9700
1685,0.1255,0.9600
1686,0.1253,0.9700
1687,0.1263,0.9700
1688,0.1249,0.9700
1689,0.1285,0.9600
1690,0.1279,0.9700
1691,0.1247,0.9600
1692,0.1240,0.9600
1693,0.1264,0.9700
1694,0.1280,0.9600
1695,0.1266,0.9700
1696,0.1287,0.9700
1697,0.1324,0.9600
1698,0.1279,0.9600
1699,0.1256,0.9600
1700,0.1265,0.9700
1701,0.1229,0.9700
1702,0.1240,0.9600
1703,0.1272,0.9700
1704,0.1263,0.9700
1705,0.1272,0.9600
1706,0.1320,0.9700
1707,0.1310,0.9600
1708,0.1262,0.9700
1709,0.1285,0.9600
1710,0.1299,0.9500
1711,0.1280,0.9600
1712,0.1309,0.9600
1713,0.1355,0.9700
1714,0.1255,0.9700
1715,0.1237,0.9500
1716,0.1228,0.9500
1717,0.1224,0.9500
1718,0.1217,0.9600
1719,0.1213,0.9600
1720,0.1211,0.9600
1721,0.1214,0.9500
1722,0.1253,0.9400
1723,0.1231,0.9500
1724,0.1211,0.9700
1725,0.1229,0.9700
1726,0.1233,0.9700
1727,0.1288,0.9600
1728,0.1242,0.9700
1729,0.1255,0.9600
1730,0.1262,0.9600
1731,0.1259,0.9700
1732,0.1587,0.9400
1733,0.1368,0.9400
1734,0.1205,0.9600
1735,0.1224,0.9700
1736,0.1337,0.9600
1737,0.1340,0.9700
1738,0.1227,0.9600
1739,0.1203,0.9500
1740,0.1202,0.9800
1741,0.1406,0.9600
1742,0.1213,0.9700
1743,0.1207,0.9500
1744,0.1218,0.9700
1745,0.1191,0.9700
1746,0.1190,0.9700
1747,0.1200,0.9600
1748,0.1196,0.9600
1749,0.1195,0.9600
1750,0.1199,0.9600
1751,0.1245,0.9700
1752,0.1254,0.9600
1753,0.1217,0.9700
1754,0.1196,0.9600
1755,0.1225,0.9700
1756,0.1218,0.9700
1757,0.1189,0.9600
1758,0.1220,0.9700
1759,0.1210,0.9700
1760,0.1197,0.9700
1761,0.1213,0.9700
1762,0.1273,0.9700
1763,0.1292,0.9600
1764,0.1297,0.9700
1765,0.1313,0.9500
1766,0.1220,0.9700
1767,0.1195,0.9600
1768,0.1263,0.9400
1769,0.1179,0.9600
1770,0.1247,0.9700
1771,0.1234,0.9600
1772,0.1211,0.9500
1773,0.1367,0.9300
1774,0.1264,0.9500
1775,0.1217,0.9700
1776,0.1341,0.9500
1777,0.1274,0.9700
1778,0.1184,0.9700
1779,0.1251,0.9700
1780,0.1267,0.9600
1781,0.1182,0.9700
1782,0.1185,0.9700
1783,0.1185,0.9700
1784,0.1167,0.9700
1785,0.1186,0.9600
1786,0.1181,0.9600
1787,0.1167,0.9600
1788,0.1161,0.9600
1789,0.1176,0.9600
1790,0.1154,0.9600
1791,0.1158,0.9700
1792,0.1179,0.9700
1793,0.1148,0.9700
1794,0.1217,0.9700
1795,0.1164,0.9700
1796,0.1157,0.9700
1797,0.1282,0.9600
1798,0.1179,0.9800
1799,0.1155,0.9700
1800,0.1202,0.9600
1801,0.1247,0.9600
1802,0.1196,0.9700
1803,0.1159,0.9600
1804,0.1162,0.9700
1805,0.1189,0.9700
1806,0.1175,0.9700
1807,0.1146,0.9700
1808,0.1148,0.9600
1809,0.1141,0.9600
1810,0.1145,0.9700
1811,0.1168,0.9600
1812,0.1164,0.9600
1813,0.1158,0.9600
1814,0.1145,0.9700
1815,0.1179,0.9800
1816,0.1141,0.9700
1817,0.1155,0.9600
1818,0.1140,0.9500
1819,0.1138,0.9500
1820,0.1140,0.9700
1821,0.1160,0.9700
1822,0.1172,0.9800
1823,0.1181,0.9600
1824,0.1157,0.9700
1825,0.1149,0.9700
1826,0.1124,0.9600
1827,0.1157,0.9500
1828,0.1137,0.9500
1829,0.1122,0.9500
1830,0.1127,0.9600
1831,0.1155,0.9600
1832,0.1143,0.9500
1833,0.1127,0.9500
1834,0.1145,0.9600
1835,0.1155,0.9600
1836,0.1130,0.9600
1837,0.1151,0.9500
1838,0.1176,0.9600
1839,0.1147,0.9500
1840,0.1118,0.9600
1841,0.1116,0.9600
1842,0.1111,0.9600
1843,0.1140,0.9700
1844,0.1154,0.9800
1845,0.1159,0.9800
1846,0.1157,0.9500
1847,0.1198,0.9500
1848,0.1159,0.9400
1849,0.1184,0.9500
1850,0.1116,0.9600
1851,0.1148,0.9800
1852,0.1107,0.9700
1853,0.1133,0.9700
1854,0.1155,0.9700
1855,0.1185,0.9700
1856,0.1117,0.9800
1857,0.1136,0.9700
1858,0.1120,0.9700
1859,0.1113,0.9800
1860,0.1171,0.9700
1861,0.1174,0.9600
1862,0.1141,0.9500
1863,0.1133,0.9700
1864,0.1137,0.9700
1865,0.1109,0.9600
1866,0.1114,0.9800
1867,0.1183,0.9800
1868,0.1164,0.9800
1869,0.1110,0.9600
1870,0.1107,0.9600
1871,0.1111,0.9600
1872,0.1103,0.9600
1873,0.1116,0.9800
1874,0.1131,0.9700
1875,0.1146,0.9600
1876,0.1133,0.9600
1877,0.1143,0.9700
1878,0.1166,0.9700
1879,0.1119,0.9700
1880,0.1124,0.9700
1881,0.1091,0.9700
1882,0.1144,0.9800
1883,0.1124,0.9800
1884,0.1099,0.9700
1885,0.1085,0.9800
1886,0.1147,0.9600
1887,0.1132,0.9500
1888,0.1120,0.9400
1889,0.1123,0.9500
1890,0.1106,0.9500
1891,0.1094,0.9600
1892,0.1091,0.9600
1893,0.1099,0.9600
1894,0.1091,0.9600
1895,0.1092,0.9600
1896,0.1104,0.9600
1897,0.1094,0.9600
1898,0.1119,0.9600
1899,0.1138,0.9700
1900,0.1151,0.9700
1901,0.1109,0.9700
1902,0.1077,0.9700
1903,0.1091,0.9700
1904,0.1084,0.9700
1905,0.1099,0.9700
1906,0.1078,0.9700
1907,0.1140,0.9800
1908,0.1107,0.9800
1909,0.1208,0.9600
1910,0.1164,0.9600
1911,0.1075,0.9600
1912,0.1094,0.9500
1913,0.1140,0.9600
1914,0.1151,0.9600
1915,0.1082,0.9700
1916,0.1063,0.9800
1917,0.1080,0.9700
1918,0.1076,0.9700
1919,0.1062,0.9700
1920,0.1087,0.9700
1921,0.1071,0.9700
1922,0.1071,0.9700
1923,0.1108,0.9700
1924,0.1074,0.9700
1925,0.1066,0.9600
1926,0.1264,0.9500
1927,0.1143,0.9600
1928,0.1078,0.9500
1929,0.1264,0.9400
1930,0.1170,0.9500
1931,0.1082,0.9500
1932,0.1130,0.9700
1933,0.1186,0.9500
1934,0.1065,0.9700
1935,0.1126,0.9500
1936,0.1069,0.9700
1937,0.1053,0.9700
1938,0.1103,0.9700
1939,0.1128,0.9700
1940,0.1112,0.9600
1941,0.1138,0.9700
1942,0.1111,0.9700
1943,0.1115,0.9700
1944,0.1285,0.9500
1945,0.1100,0.9800
1946,0.1068,0.9600
1947,0.1111,0.9700
1948,0.1088,0.9600
1949,0.1056,0.9700
1950,0.1055,0.9700
1951,0.1088,0.9500
1952,0.1070,0.9600
1953,0.1059,0.9600
1954,0.1078,0.9500
1955,0.1058,0.9600
1956,0.1063,0.9600
1957,0.1063,0.9600
1958,0.1063,0.9600
1959,0.1058,0.9600
1960,0.1053,0.9600
1961,0.1047,0.9800
1962,0.1081,0.9800
1963,0.1065,0.9800
1964,0.1063,0.9800
1965,0.1053,0.9800
1966,0.1084,0.9700
1967,0.1091,0.9700
1968,0.1082,0.9700
1969,0.1049,0.9800
1970,0.1043,0.9700
1971,0.1055,0.9600
1972,0.1039,0.9700
1973,0.1033,0.9700
1974,0.1044,0.9700
1975,0.1033,0.9700
1976,0.1035,0.9700
1977,0.1048,0.9700
1978,0.1076,0.9800
1979,0.1085,0.9800
1980,0.1063,0.9700
1981,0.1056,0.9700
1982,0.1157,0.9600
1983,0.1104,0.9500
1984,0.1115,0.9600
1985,0.1072,0.9600
1986,0.1041,0.9800
1987,0.1042,0.9800
1988,0.1035,0.9700
1989,0.1054,0.9700
1990,0.1051,0.9800
1991,0.1052,0.9800
1992,0.1027,0.9700
1993,0.1121,0.9700
1994,0.1102,0.9600
1995,0.1066,0.9600
1996,0.1038,0.9700
1997,0.1063,0.9700
1998,0.1121,0.9700
1999,0.1313,0.9500
2000,0.1221,0.9500
2001,0.1065,0.9500
2002,0.1038,0.9700
2003,0.1098,0.9700
2004,0.1033,0.9600
2005,0.1033,0.9600
2006,0.1047,0.9600
2007,0.1028,0.9700
2008,0.1052,0.9700
2009,0.1029,0.9800
2010,0.1019,0.9700
2011,0.1024,0.9800
2012,0.1033,0.9700
2013,0.1036,0.9700
2014,0.1020,0.9700
2015,0.1034,0.9700
2016,0.1032,0.9800
2017,0.1007,0.9700
2018,0.1029,0.9700
2019,0.1032,0.9700
2020,0.1028,0.9600
2021,0.1042,0.9700
2022,0.1009,0.9800
2023,0.1067,0.9700
2024,0.1051,0.9600
2025,0.1010,0.9600
2026,0.1012,0.9600
2027,0.1048,0.9600
2028,0.1065,0.9600
2029,0.1019,0.9600
2030,0.1006,0.9600
2031,0.1193,0.9500
2032,0.1061,0.9700
2033,0.1004,0.9700
2034,0.1036,0.9800
